x,y,z
-165.5143,36.688,-16.12977
-167.7819,36.688,-13.63851
-168.3222,36.688,-13.60684
-168.6228,36.688,-13.06341
-170.1093,36.688,-13.21072
-171.4478,36.688,-13.87675
-171.4726,36.688,-13.91004
-172.6919,36.688,-15.20467
-176.123,37.91862,-16.80363
-177.0531,37.6036,-16.61064
-178.4251,36.688,-17.07182
-178.427,36.688,-17.07889
-31.82746,23.57902,-59.2582
-177.5338,37.95312,-16.8377
-177.5297,37.95517,-16.84676
-177.4531,36.688,-17.16421
-177.4605,36.688,-17.15976
-42.8423,23.8621,-63.54743
-176.7854,36.688,-20.88136
-176.7832,36.688,-20.8761
-45.72795,23.41871,-66.29887
-177.271,36.688,-23.03453
-177.2565,36.688,-23.08428
-178.2468,36.688,-23.31767
-178.2661,36.688,-23.35179
-45.84096,24.05974,-73.85963
-178.8158,36.688,-22.69771
-178.8109,36.688,-22.69057
-43.62362,23.71973,-80.5181
-179.004,36.718,-22.68565
-35.19942,22.69017,-94.72945
-179.004,36.718,-22.68565
-181.5509,36.688,-21.3273
-181.5465,36.688,-21.32095
-182.5685,36.688,-19.46973
-182.5675,36.688,-19.46701
-182.6773,36.688,-16.7356
-182.6652,36.688,-16.72998
-182.6652,36.718,-16.72998
-182.6652,36.718,-16.72998
-182.071,36.688,-16.00411
-182.0646,36.688,-16.00711
-35.28078,23.13376,-94.73173
-180.8525,36.688,-15.88401
-34.1675,23.06126,-94.72778
-177.4249,36.688,-16.11787
-177.388,36.688,-16.10833
-28.83784,22.30836,-94.70706
-27.97161,22.088,-92.83335
-165.6116,36.688,-14.53047
-165.6216,36.688,-14.42867
-24.19661,22.12413,-88.97771
-164.6171,36.688,-15.91223
-24.59265,22.51342,-85.18441
-164.0899,36.688,-15.86061
-24.75618,22.5124,-85.73651
-156.6205,36.688,-21.05134
-156.5912,36.688,-21.08471
-29.74308,22.088,-83.82985
-151.8652,36.688,-27.43993
-151.6407,36.688,-27.60524
-152.9551,36.688,-28.77682
-30.55684,22.088,-80.33417
-29.27066,22.13467,-84.37565
-153.9652,36.688,-28.91932
-155.9624,36.688,-30.44924
-155.9751,36.688,-30.43969
-157.8953,36.688,-30.60953
-43.84805,23.60397,-77.60998
-157.9294,36.688,-30.60335
-43.84878,23.60276,-77.54953
-163.2212,36.688,-28.05817
-163.2193,36.688,-28.03122
-173.9271,36.688,-19.42024
-173.8472,36.688,-19.30266
-43.83424,23.21636,-77.71726
-43.83424,23.21636,-77.71723
-43.84228,23.58688,-78.08966
-168.9881,36.688,-21.92307
-45.48116,22.67564,-90.1459
-44.79395,22.44033,-91.87518
-27.85527,22.088,-94.36132
-32.86526,24.06426,-94.16707
-32.89921,24.07323,-94.17583
-32.83329,23.89808,-94.15933
-33.45068,23.26953,-94.40473
-34.54079,23.17975,-94.72954
-40.38555,22.088,-94.71503
-43.55129,23.18689,-94.07912
-35.78469,24.46554,-94.73942
-24.29391,24.48372,-87.21014
-24.28605,24.24988,-87.95149
-26.27118,23.31951,-73.92883
-34.44312,25.63628,-56.58577
-43.89794,25.82936,-64.25655
-44.20155,22.82336,-64.80147
-45.67554,23.57347,-66.19666
-45.43945,22.86211,-65.74794
-45.01369,23.87964,-65.44891
-44.295,23.31698,-65.12762
-43.41875,24.16947,-64.6881
-171.82,37.02,-22.24
-29.75616,22.55269,-59.25377
-162.97,36.727,-21.78
-28.5065,22.81145,-59.25489
-27.26857,24.09893,-58.98934
-162.0126,36.688,-21.38259
-26.9723,24.10582,-59.26755
-160.9874,36.688,-22.18711
-161.0358,36.688,-23.42763
-162.0569,36.688,-24.08411
-163.8197,36.688,-23.90665
-165.5173,36.688,-22.444
-165.8928,36.688,-20.44876
-165.0519,36.688,-19.34962
-162.7857,36.688,-18.15494
-171.82,37.02,-22.24
-160.5177,36.688,-18.04375
-158.5699,36.688,-18.98171
-157.2875,36.688,-20.97454
-157.173,36.688,-23.14853
-91.79,4.11,0.62
-158.0512,36.688,-24.5223
-90.38256,4.078,5.652141
-159.7209,36.79419,-24.74978
-161.5117,36.688,-23.45926
-86.8495,4.078,12.38505
-86.83288,4.078,12.37869
-87.58488,4.134667,11.15636
-89.39404,4.078,11.27737
-89.73351,4.078,10.67698
-89.76012,4.078,10.66941
-89.72695,4.078,9.872139
-89.48381,4.078,8.283967
-88.17628,4.078,0.8133764
-88.1205,4.078,0.790509
-86.18163,4.078,-0.8252759
-86.10188,4.078,-1.180508
-84.96102,4.078,-0.9400311
-84.80089,4.078,-1.226136
-83.46925,4.078,-1.868795
-83.4322,4.078,-1.848286
-81.67453,4.078,-3.876722
-81.22989,4.078,-3.211314
-78.8114,4.078,-2.568489
-68.47721,0.07800001,-2.100749
-68.47565,0.07800001,-2.128923
-68.33533,0.07800001,-1.983324
-67.53126,0.07800001,-1.143853
-66.91438,0.07800001,0.3533441
-66.91726,0.07800001,0.3572178
-66.17611,0.07800001,4.104471
-66.97561,0.07800001,9.712042
-67.01865,0.07800001,9.934427
-66.18358,1.186371,19.69621
-66.19893,1.186175,19.69642
-66.1319,0.2749704,19.69626
-66.50549,0.07800001,19.17011
-66.50552,0.07800001,19.17012
-66.31933,0.07800001,18.74459
-66.31933,0.07800001,18.74459
-66.21709,0.07800001,18.84725
-66.2364,0.07800001,18.93968
-66.19893,0.1346674,19.16667
-166.7886,36.688,-19.19724
-165.1348,37.31666,-18.51535
-164.0644,36.87263,-14.01915
-161.2775,36.77655,-12.18545
-161.2775,37.49885,-13.75064
-161.2775,38.04385,-14.46849
-161.2775,37.50726,-16.89285
-162.8613,36.688,-21.11567
-162.0206,36.688,-22.72974
-161.7913,36.688,-22.67442
-160.1145,37.11196,-24.74978
-157.7888,36.93872,-24.74978
-157.2808,36.78749,-24.74978
-153.4866,36.688,-22.89047
-153.3805,36.688,-21.94787
-152.4025,36.688,-19.57142
-152.856,37.21836,-17.80128
-153.9588,37.21836,-18.58288
-186.2149,37.80489,-13.5215
-184.4505,37.7304,-14.25277
-184.4505,37.76812,-14.43776
-184.4505,37.75744,-15.08847
-184.4505,36.78334,-16.36065
-183.1615,36.688,-16.96576
-181.7417,36.688,-17.786
-181.742,36.688,-17.446
-177.5981,36.688,-16.86691
-175.039,36.688,-15.36587
-175.6997,36.688,-14.63436
-172.8591,36.688,-8.987578
-173.7886,36.688,-7.679389
-174.5933,36.688,-7.374432
-173.7926,36.718,-7.865108
-173.7926,36.718,-7.865108
-169.5906,36.688,-10.59878
-166.7305,36.688,-14.82016
-167.32,36.86539,-16.66143
-168.0914,36.688,-21.38441
-66.19893,0.1346674,19.16667
-166.3013,36.688,-23.08691
-63.97165,1.593678,26.15101
-168.2229,37.22267,-24.74978
-62.63057,0.07800001,20.92225
-172.3927,36.688,-24.83412
-62.83257,0.1346674,20.47055
-62.83257,0.1346674,20.47055
-175.8733,37.1591,-24.25977
-55.56296,-0.01753402,27.26005
-177.2842,36.688,-22.36437
-180.1827,36.688,-17.58597
-183.3478,37.1591,-11.06315
-61.69876,0.1346674,20.49561
-180.5387,36.718,-16.66512
-61.69876,0.1346674,20.49561
-61.69876,0.1346674,20.49561
-55.55548,1.33781,26.93976
-61.69876,0.1346674,20.49561
-59.83344,0.4376276,25.7694
-61.69876,0.1346674,20.49561
-59.6572,1.056781,25.76657
-61.69876,0.1346674,20.49561
-61.69876,0.1346674,20.49561
-61.69876,0.1346674,20.49561
-66.47923,0.07800001,13.06756
-72.25581,0.2237289,4.830171
-72.27123,0.4426898,-4.087914
-69.08926,0.07800001,-1.105368
-67.28607,0.07800001,-1.97696
-67.22539,0.07800001,-2.200008
-65.41077,0.07800001,-5.883264
-65.38886,0.07800001,-6.301067
-65.20441,0.07800001,-10.76676
-65.19688,0.07800001,-10.83692
-66.63438,0.07800001,-13.10578
-66.64469,0.07800001,-13.47288
-68.12598,0.07800001,-13.48196
-68.1373,0.07800001,-13.46569
-69.99133,0.07800001,-11.78661
-69.79405,0.1346674,-11.90322
-98.89291,-3.902,-34.74516
-69.25945,0.07800001,-0.1510957
-69.17357,0.07800001,0.0161469
-71.16712,-0.1663131,-1.473582
-72.40368,0.5157461,-1.676714
-76.38289,2.710593,-1.189702
-77.98726,3.595529,-1.864926
-86.54169,4.078,-4.518833
-88.77945,4.078,-3.179986
-93.95379,4.078,-0.9648299
-94.08169,4.078,-0.914206
-89.71016,4.078,-1.743653
-90.20939,4.078,-1.648541
-91.6517,4.078,-2.22446
-93.1778,4.078,-3.875313
-93.17749,5.047852,-4.915179
-93.62273,5.543231,-5.211198
-93.63788,5.543239,-5.257183
-93.68235,5.205091,-4.634079
-93.68215,5.213005,-4.634181
-93.63152,5.073421,-4.662475
-93.62473,5.072856,-4.666257
-93.82594,5.494951,-4.553924
-93.83058,5.501677,-4.551335
-94.13594,5.353334,-4.381518
-95.37025,4.569259,-2.994983
-95.11837,4.078,-1.362674
-97.45168,5.458937,5.010261
-97.456,4.289551,2.50134
-97.45495,4.714174,1.722327
-97.45146,5.820084,2.141547
-97.45147,5.819648,2.138085
-97.63844,6.165952,2.73371
-97.45137,5.895446,1.707304
-97.45139,5.890606,1.713923
-97.4521,5.583039,2.416897
-97.45155,5.848638,1.56634
-97.45156,5.847254,1.548966
-97.45202,5.600949,2.514379
-97.45168,5.772612,1.91574
-96.83324,4.134667,2.288371
-97.45162,5.800182,1.824676
-97.4516,5.807294,1.824899
-97.45195,5.69997,1.738998
-97.45264,5.508948,1.398107
-99.19135,6.445025,-0.5298758
-97.45105,6.142213,0.2999978
-96.83332,4.134667,0.3850751
-96.94134,5.18857,-0.6264009
-96.83332,4.134667,0.3850751
-97.3206,5.282693,-0.4119623
-96.83332,4.134667,0.3850751
-99.75605,6.171244,1.397946
-99.74403,6.171245,1.441688
-97.45507,4.670181,1.766206
-97.45386,5.143819,1.019249
-97.45385,5.148004,1.005696
-96.22146,4.078,2.337507
-96.2069,4.078,2.331136
-96.2069,4.134667,2.331136
-91.79,4.11,0.62
-88.20887,4.078,5.695799
-88.19914,4.078,5.689036
-85.76527,4.078,6.96492
-85.6392,4.078,7.124018
-85.15813,4.078,8.130892
-85.36189,4.078,9.055706
-86.42221,4.078,13.99454
-86.44439,4.078,13.99333
-87.89523,4.078,15.35974
-89.5524,4.078,15.71965
-90.14169,4.078,15.08064
-90.13894,4.078,15.0762
-90.12577,4.078,14.25322
-90.12892,4.078,14.23418
-89.7374,4.078,12.60698
-88.00107,4.078,2.153221
-87.77393,4.078,2.095353
-88.06416,4.078,-3.713657
-89.52959,4.078,-2.424887
-89.55011,4.078,-2.554478
-91.24522,4.078,-4.320278
-93.1301,5.340927,-4.941311
-93.16775,5.345384,-4.920351
-93.97387,4.078,-3.763092
-93.97648,4.078,-3.754879
-93.82381,4.078,-3.059503
-93.83522,4.078,-3.049305
-94.02801,4.134667,-1.066363
-36,22.19,-89.66
-34.99842,22.088,-82.29712
-31.98526,22.088,-77.99776
-31.90993,22.088,-77.85234
-27.66669,22.088,-71.89468
-27.49625,22.088,-71.52512
-27.95746,22.088,-70.98058
-27.84913,22.088,-70.79795
-27.1876,22.088,-67.5533
-27.64494,22.088,-65.48054
-29.79314,22.088,-60.99242
-31.88715,22.088,-59.50463
-32.02213,22.088,-59.31557
-34.0498,22.37309,-59.253
-39.71848,22.088,-60.87973
-37.36476,22.088,-61.25418
-37.51178,22.088,-61.28639
-44.61113,22.088,-65.56358
-44.62478,22.088,-65.54357
-43.15341,22.088,-64.54762
-43.40685,22.088,-64.72766
-45.81756,23.03275,-66.47462
-45.70476,23.2655,-66.25548
-45.70484,23.26579,-66.25564
-44.95684,22.088,-67.1028
-44.95304,22.088,-67.10909
-44.46046,22.088,-67.06493
-42.88552,22.088,-72.31937
-44.52698,22.13467,-67.02314
-44.52698,22.13467,-67.02314
-43.1664,22.088,-70.10042
-40.82238,22.088,-72.69492
-43.55737,22.13467,-69.21616
-43.31817,22.088,-69.58409
-43.31817,22.088,-69.58379
-42.7861,22.088,-69.33955
-42.78383,22.088,-69.32615
-39.33984,22.088,-71.3727
-39.33265,22.088,-71.35798
-32.26517,22.088,-76.67259
-32.8936,22.088,-78.42068
-33.32033,22.088,-80.26817
-33.25351,22.088,-80.45581
-33.06465,22.088,-85.40282
-32.69912,22.13467,-85.07236
-34.0112,22.088,-84.88555
-39.95279,22.088,-84.86607
-39.95682,22.088,-84.84637
-39.13105,22.088,-85.9603
-39.50889,22.088,-86.04372
-43.09746,22.088,-92.69449
-43.63962,22.088,-91.1377
-43.80756,22.088,-91.32468
-45.16743,23.14858,-91.22053
-45.18269,23.14927,-91.19354
-45.0373,22.86492,-91.44833
-44.85399,22.56699,-91.77006
-44.85247,22.56264,-91.77271
-44.13021,22.088,-92.05973
-44.11205,22.088,-92.05482
-42.8607,22.088,-92.75721
-42.84888,22.088,-92.73998
-42.31271,22.088,-91.94525
-42.30784,22.088,-91.93769
-42.31104,22.088,-90.91612
-38.00311,22.088,-81.4148
-38.05128,22.088,-85.47686
-32.66886,22.088,-82.71149
-25.28221,22.088,-81.05537
-25.08656,22.088,-81.14819
-27.43921,22.088,-84.332
-26.94796,22.088,-84.23228
-31.03464,22.088,-85.5601
-30.78538,22.088,-85.58791
-27.85147,22.088,-88.32844
-27.64617,22.088,-88.50768
-27.6535,22.088,-90.7636
-27.75042,22.10224,-94.7026
-29.27757,22.19483,-94.70798
-29.32752,22.24504,-94.70837
-30.27258,22.088,-93.79807
-30.32317,22.088,-93.62692
-30.31638,22.088,-93.55962
-30.37802,22.088,-93.0266
-30.33355,22.088,-92.14989
-29.37229,24.19554,-95.84871
-26.67073,22.37178,-93.99799
-26.72973,23.31198,-94.07565
-25.9605,23.19108,-93.54623
-27.33301,22.13467,-93.64659
-30.79857,24.46352,-95.85455
-27.33301,22.13467,-93.64659
-27.85601,24.13326,-95.8435
-27.33301,22.13467,-93.64659
-27.36838,23.40309,-95.8386
-27.33301,22.13467,-93.64659
-27.01128,23.83862,-95.83942
-24.36256,24.04121,-95.30014
-27.41757,22.13467,-93.90994
-24.42205,24.07623,-95.44151
-27.41757,22.13467,-93.90994
-24.45989,24.33558,-95.74394
-27.41757,22.13467,-93.90994
-24.33899,24.31172,-95.2196
-27.41757,22.13467,-93.90994
-24.29147,24.20106,-94.7182
-24.4558,22.088,-92.28533
-24.90988,22.088,-91.22063
-24.92038,22.088,-91.22573
-25.62132,22.1949,-88.58652
-25.65117,22.17181,-88.52135
-31.63098,22.088,-81.54307
-35.43392,22.088,-78.99254
-38.537,22.088,-68.97443
-34.08714,22.088,-79.30772
-35.67752,22.088,-70.26326
-34.20032,22.088,-77.96333
-34.94842,22.088,-71.26258
-32.8591,22.088,-79.05061
-35.86633,22.088,-77.87879
-33.58225,22.85634,-78.94543
-35.55584,22.088,-73.25677
-35.55177,22.088,-73.18246
-39.2669,22.088,-67.45969
-41.89316,23.39081,-61.51863
-38.58206,22.088,-64.21278
-38.55758,22.13467,-64.44252
-37.65104,22.088,-62.25368
-37.62947,22.088,-62.26345
-35.60184,22.91399,-59.25533
-35.54458,22.91232,-59.25532
-35.8939,23.42857,-59.25755
-36.23767,23.21333,-59.25662
-36.23507,23.20668,-59.25659
-35.83897,23.92767,-59.2597
-35.83895,23.92769,-59.2597
-36.00017,23.85811,-59.2594
-36.00048,23.8652,-59.25943
-36.69711,22.9103,-59.25531
-36.20747,22.13467,-59.83334
-36.96439,22.85489,-59.25507
-36.20747,22.13467,-59.83334
-35.84898,22.56965,-59.25385
-35.84465,22.57556,-59.25387
-36.20747,22.13467,-59.83334
-32.06224,22.088,-59.67023
-29.15667,22.088,-61.07023
-28.95356,22.088,-61.12198
-26.13962,22.088,-63.26694
-25.5502,22.088,-63.18844
-25.6472,22.088,-62.66475
-22.65916,22.088,-64.34142
-22.20415,22.088,-65.66551
-22.03254,22.088,-65.77614
-22.12625,22.088,-67.03352
-23.21816,22.088,-68.24619
-28.22185,22.088,-70.75685
-30.45528,22.088,-71.36476
-34.48481,22.088,-71.2695
-35.77253,22.088,-72.5161
-37.07595,22.088,-74.65807
-38.25222,22.088,-79.08928
-37.27539,22.088,-82.17479
-35.73178,22.40957,-84.82477
-35.69529,22.45424,-84.79852
-32.75698,22.088,-87.41577
-27.51083,22.088,-90.56339
-27.86771,22.088,-88.56709
-28.80037,22.088,-87.22922
-28.54094,22.088,-87.24644
-26.52133,22.26578,-86.61793
-24.23414,23.10086,-87.37199
-24.23433,23.10082,-87.43331
-24.26798,23.78227,-88.69006
-24.20155,22.27003,-88.52742
-25.2484,22.088,-89.22978
-25.71442,22.088,-89.36869
-27.22765,22.088,-88.92239
-25.71442,22.13467,-89.49999
-27.21466,22.088,-88.92735
-25.71442,22.13467,-89.49999
-32.44015,22.088,-84.76749
-31.53997,22.088,-86.75787
-37.14976,22.088,-82.00836
-37.55384,22.088,-80.73895
-39.24612,22.088,-75.08273
-38.23407,22.088,-71.99937
-36.73063,22.088,-71.45168
-35.17712,22.088,-70.54658
-32.15307,22.088,-67.64786
-30.26276,22.088,-63.17392
-30.12478,22.088,-63.0079
-28.86559,22.69508,-59.25439
-30.11584,22.38725,-59.25306
-30.12423,22.43985,-59.25328
-30.91355,23.85522,-59.25939
-30.93167,23.85321,-59.25938
-31.61279,23.81101,-59.2592
-171.82,37.02,-22.24
-34.61527,22.088,-60.15102
-32.84002,22.088,-60.94285
-33.05828,22.088,-60.9634
-27.28351,22.088,-82.89633
-30.7497,22.088,-79.08099
-33.62784,22.088,-76.59343
-33.70039,22.088,-76.78807
-171.82,37.02,-22.24
-36,22.19,-89.66
-38.25235,22.13467,-88.72639
-34.59533,22.088,-88.3542
-32.538,22.088,-86.65885
-30.39263,22.088,-86.73244
32.31,21.48,26.21
-43.32497,22.36667,-94.47256
-28.69948,22.088,-88.07764
25.54016,21.328,26.01984
19.71119,21.328,28.90884
-26.95931,22.088,-87.96052
13.9984,21.328,29.63034
-25.54077,22.51211,-86.79865
13.84289,21.328,28.95999
-26.52237,22.51763,-86.11118
4.511604,21.328,28.76583
-28.51711,22.088,-85.01936
2.827721,21.328,27.74169
2.573822,21.328,27.66401
-0.8512611,21.328,25.59444
-0.3179665,21.328,23.96873
0.6803436,21.328,23.26036
1.584015,21.328,23.42698
1.604351,21.328,23.41229
8.748962,21.328,23.28177
27.91404,21.328,24.52736
-30.35882,22.088,-84.47402
22.98517,21.328,23.49527
23.24176,21.328,23.4525
28.86805,21.328,24.2923
27.39004,21.328,26.04288
-31.58587,22.088,-82.85903
32.82582,21.328,25.40284
33.07684,21.328,25.39341
36.99681,21.328,23.91963
-43.45486,22.57715,-63.62908
37.32846,21.328,25.69253
40.33423,21.328,29.26053
41.46639,21.328,32.60192
-39.51645,22.088,-72.927
41.08379,21.328,35.05344
41.33667,21.328,38.27976
39.47645,21.328,38.74675
38.19553,21.328,38.61094
-42.8844,22.088,-68.44664
-39.51645,22.13467,-72.927
35.36013,21.97491,41.6777
35.29937,22.00771,41.67952
33.57717,22.07846,42.11818
-42.46096,23.07882,-72.70387
27.54747,21.328,41.13584
27.53937,21.328,41.02578
24.34557,21.328,40.32219
23.82293,21.328,39.29501
-45.59248,22.98741,-69.90802
-42.11659,22.13467,-72.2734
27.41427,23.64594,41.92252
33.02005,21.50262,41.24005
37.96146,21.328,39.06682
-162.97,36.727,-21.78
44.51009,21.328,34.82423
-173.0305,36.73758,-18.72484
45.18909,21.328,31.36156
-42.11659,22.13467,-72.2734
-45.36907,22.088,-70.50829
43.48309,21.328,30.14649
42.38889,21.328,28.06745
40.51274,21.328,24.72403
39.27748,21.328,25.52797
36.98055,21.328,25.21861
33.18347,21.328,25.8878
-178.6611,36.718,-16.56927
32.11485,21.328,26.89239
29.1453,21.328,27.13532
23.48545,21.328,26.33306
17.40692,21.328,27.70777
8.44492,21.328,29.83596
13.48474,21.328,28.20529
9.900852,21.328,29.86662
6.045086,21.328,29.85637
2.140038,21.328,31.27244
2.830803,21.328,30.24018
2.622929,21.328,30.30691
2.411598,21.328,29.33516
2.714703,21.328,28.58729
3.493572,21.328,27.51516
4.256643,21.57236,27.4273
12.29767,21.328,28.27552
16.72136,21.328,29.9667
24.71991,21.328,32.84678
29.05317,21.328,34.60107
26.85762,21.328,32.61921
22.61707,21.328,32.64115
-178.6611,36.718,-16.56927
23.05813,21.328,33.49615
24.14534,21.328,35.00503
25.83791,21.72206,35.59356
-45.40405,22.088,-69.90496
29.57132,21.328,34.0034
-45.59749,22.96797,-69.76208
34.35421,21.328,30.83975
-45.4622,22.088,-66.28951
-42.55515,22.17825,-62.21211
-40.60099,22.088,-64.7539
37.5437,21.328,27.15252
-37.66676,22.088,-64.9695
38.21455,21.328,24.79466
-21.24875,22.80713,-65.29184
-37.66676,22.13467,-64.9695
38.15343,21.38467,24.98766
-25.85896,22.088,-62.31455
-30.35324,22.088,-62.89186
-24.60742,22.088,-64.08695
-26.53108,22.088,-65.31241
-25.02096,22.088,-67.80492
-24.87687,22.21263,-70.32034
-27.41213,22.088,-68.84241
-29.768,22.088,-73.55803
-37.46922,22.088,-81.56647
-38.27071,22.088,-83.29587
-37.92394,22.088,-84.36758
-37.10764,22.088,-84.89195
-35.90082,22.088,-85.05714
-35.13583,22.088,-84.48112
-34.6255,22.088,-83.36858
-34.54696,22.088,-81.99354
-34.23873,22.088,-82.25812
-178.6611,36.718,-16.56927
-184.4505,37.16342,-19.88424
-180.5387,36.718,-16.66512
-179.9687,36.688,-15.59869
-179.2882,36.688,-15.88408
-178.6848,36.688,-16.60675
-162.494,37.05449,-24.74978
-161.9464,36.688,-23.91432
-160.6662,36.688,-23.22285
-159.6201,36.688,-22.12533
-158.9041,36.688,-20.3711
-159.2036,36.688,-19.4571
-160.0335,36.688,-18.07271
-35.55604,22.088,-80.99435
-160.943,36.688,-17.82625
-36.86118,22.088,-79.922
-161.8265,36.688,-17.97854
-37.75174,22.088,-80.31813
-163.2457,36.688,-18.57386
-163.3628,36.688,-18.40035
-38.28605,22.088,-79.27691
-39.03832,22.088,-79.17833
-39.38903,22.088,-78.29506
-39.03832,22.13467,-79.17833
-43.82524,22.74791,-79.55119
-39.03832,22.13467,-79.17833
-171.2323,36.718,-20.9178
-43.82558,23.00013,-79.5089
-39.03832,22.13467,-79.17833
-39.13733,22.088,-79.58732
-162.97,36.727,-21.78
-187.1502,36.54481,-27.87355
-43.82474,23.10682,-79.57225
-42.92508,22.088,-79.67149
-171.1037,36.718,-21.79349
32.31,21.48,26.21
-182.6693,36.688,-17.95329
-43.16667,22.13467,-79.57225
-43.16667,22.13467,-79.57225
15.50137,21.328,25.84667
15.68674,21.77611,26.0119
15.7268,21.95935,26.14648
19.11543,21.328,25.20085
25.47934,21.328,23.6484
36.22213,21.38467,22.98007
-186.7036,37.80489,-19.28798
-184.4505,37.20924,-15.90713
-181.3971,36.79482,-11.4004
-177.8686,37.09278,-11.3804
-173.263,36.688,-15.03135
-172.3386,37.31805,-17.98377
-179.719,36.688,-20.21592
-180.7692,36.688,-20.49652
-176.4669,38.19888,-16.8364
-182.7531,36.688,-18.25813
-186.9477,37.80489,-19.61091
-186.1858,37.80489,-23.62763
-185.5817,37.80537,-33.10456
-177.0757,37.12195,-34.51827
-179.8836,37.1591,-32.73285
-183.0417,36.77898,-30.36495
-152.9151,37.84597,-9.548304
-166.3692,37.31805,-18.66556
-164.996,36.688,-9.616401
-160.8742,36.688,-18.55853
-157.4623,36.688,-21.12237
-157.4623,36.718,-21.12237
-155.4686,36.688,-21.08526
-153.6645,37.02193,-18.58693
-153.7279,36.688,-13.56139
-158.7491,36.688,-15.55129
-156.5405,36.718,-16.87807
-159.7573,36.688,-13.38121
-160.4819,36.688,-11.56057
-158.5677,37.61125,-9.548304
-161.2775,38.79182,-13.29255
-160.8587,37.51909,-13.09412
-160.8587,37.32659,-11.62923
-160.8587,38.53761,-12.87256
-162.1936,37.53332,-24.74978
-159.713,36.688,-21.2708
-158.2506,36.85175,-24.74978
-157.2654,37.34251,-24.74978
-46.78331,23.30795,-87.73634
-25.95277,23.72828,-72.24121
-148.4813,37.57807,-35.86407
-149.3864,36.97202,-35.86407
-149.4688,37.67654,-35.86407
-150,36.718,-35.33334
-149.3615,38.15939,-35.86407
-150.2388,37.46804,-35.86407
-150.0988,37.86452,-35.86407
-150.8502,37.30903,-35.86407
-150.585,37.78135,-35.86407
-150.4767,37.92252,-35.86407
-150.4767,37.92252,-35.86407
-154.9345,36.688,-35.94942
-157.9125,37.45914,-36.15847
-158.9545,37.82794,-36.02417
-157.9125,37.09631,-35.09142
-162.6823,37.78243,-26.61647
-159.438,37.82957,-26.41832
-176.9262,37.10168,-11.3804
-171.126,36.718,-21.17392
-36,22.19,-89.66
-171.9241,36.688,-19.91712
-43.0188,23.41382,-73.73089
-44.09801,23.44348,-75.55367
-43.9796,23.61693,-77.03737
-43.99595,22.99949,-76.9481
-43.46186,22.48233,-74.47618
-39.96086,22.088,-71.81339
-32.35511,22.90129,-59.25528
-32.83061,22.95673,-59.25552
-32.87096,23.33256,-59.25713
-31.42194,23.03237,-59.25584
-29.94673,22.76179,-59.25467
-30.12747,23.6727,-59.2586
-28.24503,23.49283,-59.25782
-26.3257,23.28729,-59.45481
-23.42236,23.66112,-60.88412
-22.50667,23.30144,-62.74099
-20.98405,23.23281,-65.82861
-22.05186,23.44171,-67.31754
-24.7186,22.75694,-69.89957
-171.82,37.02,-22.24
-162.97,36.727,-21.78
-171.82,37.02,-22.24
-162.97,36.727,-21.78
-162.1129,36.688,-20.998
-161.1702,36.688,-21.15586
-159.7296,36.688,-21.841
-158.8953,36.688,-22.88422
-159.9333,36.688,-23.13996
-160.6618,36.688,-22.62424
-160.6495,36.688,-22.57946
-162.1046,36.688,-21.34596
-163.9412,36.688,-20.86003
-164.0571,36.688,-20.72084
-166.2843,36.688,-20.27504
-166.9829,36.688,-20.87617
-167.1604,36.688,-20.85695
-168.961,36.688,-20.96753
-169.9086,36.688,-20.21903
-173.8992,36.688,-19.66821
-172.0595,36.718,-19.96577
-52.14,12.146,56.47
-57.18687,12.008,58.80642
-57.03675,12.008,59.66157
-55.08366,12.008,59.52035
-55.18973,12.008,59.62355
-54.28538,12.008,59.689
-54.27441,12.008,59.67255
-54.93757,12.008,59.60782
-55.00059,12.008,59.18171
-55.00276,12.008,59.17598
-55.10445,12.008,59.26274
-55.10289,12.008,59.25674
-55.33641,12.008,59.35809
-56.43124,12.008,59.79501
-56.44032,12.008,59.77308
-59.33692,12.008,60.09501
-59.38521,12.008,60.06882
-64.16415,12.008,61.35895
-63.31215,12.05133,61.56439
-171.82,37.02,-22.24
-36,22.19,-89.66
-34.99372,22.088,-88.26089
-34.84268,22.088,-88.41769
-35.0491,22.088,-88.03194
-33.42158,22.088,-88.50488
-32.80236,22.088,-87.32017
-32.76985,22.088,-86.77435
-33.56654,22.088,-86.25417
-33.83881,22.088,-86.34058
-34.97321,22.088,-84.01924
-36.06435,22.088,-78.79259
-35.15334,22.088,-75.26591
-33.80105,22.088,-74.18996
-34.13977,22.088,-73.59187
-34.17145,22.088,-73.59888
-34.68851,22.088,-74.07361
-34.6738,22.088,-73.9481
-34.53432,22.088,-74.34583
-34.76322,22.088,-74.52551
-34.76929,22.088,-75.63104
-34.60338,22.088,-75.68681
-34.19854,22.088,-76.4211
-33.84924,22.088,-76.83006
-33.54423,22.82246,-78.93791
-31.97803,22.088,-81.39491
-33.0433,22.088,-83.64032
-32.99026,22.088,-83.95869
-34.67721,22.088,-88.09251
-35.20781,22.088,-87.06109
-35.56631,22.088,-85.53782
-36.20561,22.088,-85.04273
-36.85373,22.088,-84.47791
-36.82232,22.088,-83.66711
-36.82935,22.088,-83.42894
-36.01377,22.088,-82.32027
-35.71655,22.088,-82.25596
-34.08604,22.088,-81.39715
-31.97804,22.088,-78.71861
-33.52228,22.088,-79.45161
